бенуар,бинуар,би-ну-ар
берданка,бирданкы,бир-дан-кы
берет,бирит,би-рит
берилл,бирил,би-рил
бериллий,бириллий,би-рил-лий
беседка,бисидка,би-сид-ка
бескозырка,бисказырка,бис-ка-зыр-ка
бессарабияле,биссарабийәле,бис-са-ра-би-йә-ле
бестселлер,бистселлер,бист-сил-лер
бета,бита,би-та
бетон,битун,би-тун
бетонла,битунла,би-тун-ла
биатлон,бийатлун,би-йат-лун
бибколлектор,бибкалликтыр,биб-кал-лик-тыр
библиограф,библийуграф,биб-ли-йу-граф
библиографик,библиаграфик,биб-ли-аг-ра-фик
библиография,библийаграфийә,биб-ли-йаг-ра-фи-йә
библиолог,библийулыг,биб-ли-йу-лыг
библиоман,библиаман,биб-ли-а-ман
библиотека,библийатика,биб-ли-йа-ти-ка
библиотекарь,библийатикар,биб-ли-йа-ти-кар
библиофил,библийафил,биб-ли-йа-фил
библия,библийә,биб-ли-йә
бивак,бивәк,би-вәк
бигуди,бигүди,би-гу-ди
бидон,бидун,би-дун
бижутерия,бижутирийә,би-жу-ти-ри-йә
бизнес,бизнес,биз-нес
бизнесмен,бизнесмин,биз-нес-мин
бизон,бизун,би-зун
бикарбит,бикарбит,би-кар-бит
бикарбонат,бикарбанат,би-кар-ба-нат
биквадрат,биквадрат,би-квад-рат
бикфорд,бикфурт,бик-фурт
билет,билит,би-лит
билингвизм,билингевизым,би-лин-ге-ви-зым
биллион,биллийун,бил-ли-йун
бильярд,билйарт,бил-йарт
биметалл,бимитал,би-ми-тал
биметаллизм,бимиталлизым,би-ми-тал-ли-зым
бимолекуляр,бималикулйәр,би-ма-ли-ку-лйәр
бинар,бинар,би-нар
бинокль,бинукел,би-ну-кел
бинокуляр,бинукүләр,би-ну-кү-ләр
бином,бинум,би-нум
бинормаль,бинармәл,би-нар-мәл
бинт,бинт,бинт
бинтла,бинтла,бинт-ла
биоген,бийагин,би-йа-гин
биогенез,бийагиниз,би-йа-ги-низ
биогенетик,бийагинитик,би-йа-ги-ни-тик
биогеографик,бийагиаграфик,би-йа-ги-йаг-ра-фик
биогеография,бийагиеграфиә,би-йа-ге-йаг-ра-фи-йә
биогеосфера,бийагийасфира,би-йа-ге-йас-фи-ра
биогеохимия,бийагиухимийә,би-йа-ге-йу-хи-ми-йә
биограф,бийуграф,би-йуг-раф
биографик,бийаграфик,би-йаг-ра-фик
биография,бийаграфийә,би-йа-гра-фи-йә
биодинамик,биудинамик,биу-ди-на-мик
биодинамика,биудинамика,биу-ди-на-ми-ка
биозона,бийазуна,би-йа-зу-на
биоиндикатор,бийуиндикатыр,би-йу-ин-ди-ка-тыр
биоинформация,бийуинфарматсийә,би-йу-ин-фар-мат-си-йә
биокатализ,бийукатализ,би-йу-ка-та-лиз
биокатализатор,бийукатализатыр,би-йу-ка-та-ли-за-тыр
биокибернетика,бийукибернитика,би-йу-ки-бер-ни-ти-ка
биокомплекс,бийукүмпликес,би-йу-күм-пли-кес
биолекр,бийуликйер,би-йу-ли-кйер
биолит,бийулит,би-йу-лит
биолог,бийулыг,би-йу-лыг
биологик,бийалугик,би-йа-лу-гик
биология,бийалугийә,би-йа-лу-ги-йә
биолокация,бийулакатсиә,би-йу-ла-кат-си-йә
биолюминисценция,бийулүминиссинсиә,би-йу-лү-ми-нис-син-си-йә
биомасса,бийумассы,би-йу-мас-сы
биометрик,бийумитрик,би-йу-мит-рик
биометрия,бийумитрийә,би-йу-мит-ри-йә
биомеханика,бийумиханика,би-йу-ми-ха-ни-ка
биомицин,бийумитсин,би-йу-мит-син
бионик,бийуник,би-йу-ник
бионика,бийуника,би-йу-ни-ка
биополимер,бийупалимир,би-йу-па-ли-мир
биопрепарат,бийуприпарат,би-йу-при-па-рат
биопсия,бийупсийә,би-йуп-си-йә
биорганик,бийарганик,би-йар-га-ник
биосинтез,бийусинтиз,би-йу-син-тиз
биосистематика,бийусистиматика,би-йу-сис-ти-ма-ти-ка
биостанция,бийустансийә,би-йу-стан-си-йә
биостимулятор,бийустимуләтер,би-йу-сти-му-лә-тер
биосфера,биасфира,биа-сфи-ра
биотелеметрия,би-йатилимитриә,би-йа-ти-ли-мит-ри-йә
биотехник,бийатихник,би-йа-тих-ник
биоток,бийатүк,би-йа-түк
биотрон,бийатрун,би-йа-трун
биофармацевтик,бийафарматсифтик,би-йа-фар-мат-сиф-тик
биофармация,бийафарматсиә,би-йа-фар-мат-си-йә
биофизик,бийафизик,би-йа-фи-зик
биофизика,бийафизика,би-йа-фи-зи-ка
биофильтр,бийуфилтер,би-йу-фил-тер
биохимик,бийухимик,би-йу-хи-мик
биохимия,бийухимийә,би-йу-хи-ми-йә
биоценоз,бийатсинуз,би-йат-си-нуз
биоцикл,бийутсикел,би-йут-си-кел
биоэнергетика,бийуиниргитика,би-йу-и-нир-ги-ти-ка
биояулык,бийуйаулык,би-йу-йау-лык
биполяр,бипаләр,би-па-ләр
биржа,биржа,бир-жа
бирка,биркы,бир-кы
бис=,бис,бис
бисер,бисер,би-сер
бисквит,бисквит,бис-квит
биссектриса,биссиктриса,бис-сик-три-са
бисульфат,бисүлфат,би-сүл-фат
бисульфит,бисүлфит,би-сүл-фит
битум,битум,би-тум
битумла,битумла,би-тум-ла
бифштекс,бифештикес,би-феш-ти-кес
бицепс,битсипыс,бит-си-пыс
бланк,бланек,бла-нек
бланманже,бланманже,блан-ман-же
бластома,бластума,блас-ту-ма
блиндаж,блиндаж,блин-даж
блиц,блист,блист
блицкриг,блискриг,блис-криг
блицтурнир,блистурнир,блис-тур-нир
блок,блук,блук
блокада,блакады,бла-ка-ды
блокадала,блакадыла,бла-ка-ды-ла
блокгауз,блакгауз,блак-га-уз
блокинг,блукинг,блу-ки-нег
блокиратор,блакиратыр,бла-ки-ра-тыр
блокировка,блакируфка,бла-ки-руф-ка
блокла,блүкла,блүк-ла
блоклаштыр,блүклаштыр,блүк-лаш-тыр
блокнот,блакнут,блак-нут
блондин,бландин,блан-дин
блуза,блуза,блу-за
блузка,белузка,бе-луз-ка
блюз,белйүз,бел-йүз
блюм,белйүм,бел-йүм
блюминг,белйүминег,бел-йү-ми-нег
бобрик,бобрик,боб-рик
бобслей,бабесләй,ба-бес-ләй
богема,багима,ба-ги-ма
божан,бажан,ба-жан
бойкот,байкүт,бай-күт
бойня,буйнйә,буй-нйә
бойскаут,буйскаwыт,бу-йыс-ка-wыт
бокал,бакал,ба-кал
бокс,букыс,бу-кыс
боксер,баксйүр,бак-сйүр
боксит,баксит,бак-сит
бокыр,бакер,ба-кер
болеро,балиру,ба-ли-ру
боливияле,баливийәле,ба-ли-ви-йә-ле
болонка,балунка,ба-лун-ка
болонья,балунйа,ба-лун-йа
болт,булт,булт
болтла,бултла,булт-ла
больница,бәлнитса,бәл-нит-са
большевизм,бәлшевизым,бәл-ше-ви-зым
большевик,бәлшевик,бәл-ше-вик
большевистик,бәлшевистик,бәл-ше-вис-тик
бомба,бумбы,бум-бы
бомбардир,бамбардир,бам-бар-дир
бомбардировка,бамбардируфка,бам-бар-ди-руф-ка
бомбардировщик,бамбардируфчик,бам-бар-ди-руф-чик
бомбовоз,бумбавуз,бум-ба-вуз
бомбоубежище,бумбаубижечче,бум-ба-у-би-жеч-че
бона,буна,бу-на
бонапартизм,банапартизым,ба-на-пар-ти-зым
бонапартист,банапартис,ба-на-пар-тис
бонапарт,банапарт,ба-на-парт
бонза,бонза,бун-за
бонна,бонны,бун-на
бордо,барду,бар-ду
бордюр,бардйүр,бар-дйүр
борей,барий,ба-рий
боржом,баржум,бар-жум
бормашина,бурмашина,бур-ма-ши-на
борт=,бурт,бурт
бортжурнал,буртжурнал,бурт-жур-нал
бортинженер,буртинжинир,бурт-ин-жи-нир
бортмеханик,буртмиханик,бурт-ми-ха-ник
бортрадист,буртрадис,бурт-ра-дис
борщ,бурыч,бу-рыч
босоножка,басанужка,ба-са-нуж-ка
бостон,бастун,бас-тун
ботаник,батаник,ба-та-ник
ботаника,батаника,ба-та-ни-ка
ботик,батик,ба-тик
ботинка,батинка,ба-тин-ка
ботулизм,батулизым,ба-ту-ли-зым
ботфорт,батфурт,бат-фурт
боцман,бусман,бус-ман
бояр,байар,ба-йар
бразилияле,бразилийәле,бра-зи-ли-йә-ле
брак,берак,бе-рак
бракер,бракир,бра-кир
бракераж,бракираж,бра-ки-раж
браконьер,браканйыр,бра-кан-йыр
брамат,брамат,бра-мат
брамсель,брамсил,брам-сил
брандмауэр,брандмауйер,бранд-мау-йер
брандмейстер,брандмийестер,бранд-ми-йес-тер
брандспойт,брандеспуйт,бран-дес-пу-йыт
браслет,браслит,брас-лит
брасс,брас,брас
браунинг,браунинег,брау-ни-нег
брезент,бризинт,бри-зинт
брелок,брилүк,бри-лүк
бриг,бриг,бриг
бригада,бригада,бри-га-да
бригадир,бригадир,бри-га-дир
бригантина,бригантина,бри-ган-ти-на
бридж,бридеж,бри-деж
бриджи,бриджи,брид-жи
брикет,брикит,бри-кит
брикетла,брикитла,бри-кит-ла
бриллиант,бриллиант,брил-ли-ант
бриллиантин,бриллиантин,брил-ли-ан-тин
бриолин,брийулин,бри-йу-лин
британияле,британийәле,бри-та-ни-йә-ле
бритва,бритва,брит-ва
бричка,бричка,брич-ка
бройлер,бруйлир,бруй-лир
брокер,брукир,бру-кир
бром,брум,брум
бромид,брамит,бра-мит
бромэтан,брумитан,бру-ми-тан
бронеавтомобиль,бруниафтамабил,бру-ни-аф-та-ма-бил
броневик,бранивик,бра-ни-вик
бронедрезина,брунидризина,бру-ни- дри-зи-на
бронекатер,бруникатир,бру-ни-ка-тир
бронелокомотив,брунилакаматиф,бру-ни-ла-ка-ма-тиф
бронемашина,брунимашина,бру-ни-ма-ши-на
броненосец,бранинусис,бра-ни-ну-сис
бронепоезд,бранипуйыз,бра-ни-пу-йыз
бронетанк,брунитанык,бру-ни-та-нык
бронза,брунза,брун-за
бронзала,брунзала,брун-за-ла
бронх,бруных,бру-ных
бронхиаль,брунхийәл,брун-хи-йәл
бронхит,бранхит,бран-хит
бронхография,брунхыграфийә,брун-хы-гра-фи-йә
бронхоскопия,брунхыскупийә,брун-хыс-ку-пи-йа
бронь,брүн,брүн
броня,бранйә,бра-нйә
броняла,брүнйәлә,брү-нйә-ла
бронятишкеч,брүнйәтишкеч,брү-нйә-тиш-кич
брошка,брушка,бруш-ка
брошюра,брашура,бра-шу-ра
брошюрала,брашүрала,бра-шү-ра-ла
бруствер,бруствир,бруст-вир
брутто,брутты,брут-ты
брынза,брыйнза,брыйн-за
брюмер,брүмир,брү-мир
брюнет,брүнит,брү-нит
брюнетка,брйүнитка,брйү-нит-ка
бубен,бубин,бу-бин
бублик,бублик,буб-лик
будда,будды,буд-да
буддизм,буддизым,буд-ди-зым
буддистлык,буддислык,буд-дис-лык
буденовка,будйуныфка,буд-йу-ныф-ка
будильник,будилник,бу-дил-ник
будка,будка,буд-ка
будуар,будуар,бу-ду-ар
буйвол,буйвыл,буй-выл
букет,букит,бу-кит
букинист,букинис,бу-ки-нис
букинистик,букинистик,бу-ки-нис-тик
буклет,бүклит,бүк-лит
букмекер,бүкмикир,бүк-ми-кир
буколика,букылика,бу-кы-ли-ка
букс=,букыс,бу-кыс
букса,букса,бук-са
буксир,бүксир,бүк-сир
булавка,булафка,бу-лаф-ка
булка,булка,бул-ка
бульвар,бүлвар,бүл-вар
бульдог,бүлдуг,бүл-дуг
бульдозер,бүлдузир,бүл-ду-зир
бумеранг,бумираныг,бу-ми-ра-ныг
бундесвер,бундесвир,бун-дес-вир
бундестаг,бундестаг,бун-дес-таг
бункер,бункир,бун-кир
бункерла,бункирла,бун-кир-ла
бунт,бунт,бунт
бунтарь,бунтәр,бун-тәр
бунтарьлан,бунтәрлан,бун-тәр-лан
бунчук,бунчүк,бун-чүк
бурбон,бурбун,бур-бун
бургомистр,бургамистыр,бур-га-мис-тыр
бургунд,бургунт,бур-гунт
буржуа,буржыwа,бур-жы-wа
буржуаз,буржыwаз,бур-жы-wаз
буржуазия,буржыwазийә,бур-жы-wа-зи-йә
буржуй,буржуй,бур-жуй
бурка,бурка,бур-ка
бурмист,бурмис,бур-мис
буровой,буравуй,бу-ра-вуй
бурят,бурйәт,бур-йәт
буссоль,буссүл,бус-сүл
бут=,бут,бут
бутадиен,бутадийен,бу-та-ди-йен
бутадион,бутадийун,бу-та-ди-йун
бутафория,бутафурийә,бу-та-фу-ри-йә
бутерброд,бутирбрут,бу-тир-брут
бутил,бутил,бу-тил
бутилен,бутилин,бу-ти-лин
бутилкаучук,бутилкаwчук,бу-тил-каw-чук
бутон,бутун,бу-тун
бутоньерка,бутанйырка,бу-тан-йыр-ка
бутофор,бутафур,бу-та-фур
бутсы,бутсы,бут-сы
буфер,буфир,бу-фир
буфет,буфит,бу-фит
буфф,буф,буф
буффон,буффун,буф-фун
буффонада,буффанада,буф-фа-на-да
буханка,буханкы,бу-хан-кы
бухгалтер,бухгалтир,бух-гал-тир
бухгалтерия,бухгәлтириә,бух-гал-ти-ри-йә
бухта,бухта,бух-та
бушель,бушел,бу-шел
бушмен,бушмин,буш-мин
бювар,бйүвар,бйү-вар
бюджет,бйүджит,бйүд-жит
бюллетень,бйүллитин,бйүл-ли-тин
бюргер,бйүргер,бйүр-гер
бюро,бйүра,бйү-ра
бюрократ,бйуракрат,бйу-ра-крат
бюрократизм,бйурәкратизым,бйу-рәк-ра-ти-зым
бюрократик,бйуракратик,бйу-ра-кра-тик
бюрократия,бйуракратийә,бйу-ра-кра-ти-йә
бюст,бейүст,бе-йүст
бюстгальтер,бйүсгалтир,бйүс-гал-тир
вавилон,вавилун,ва-ви-лун
вавилонлы,вавилунлы,ва-ви-лун-лы
вагон,вагун,ва-гун
вагонетка,ваганитка,ва-га-нит-ка
вагранка,вагранка,ваг-ран-ка
ваза,ваза,ва-за
вазелин,вазилин,ва-зи-лин
вазелинла,вазилинла,ва-зи-лин-ла
вазомотор,вазаматур,ва-за-ма-тур
вакансия,вакансийә,ва-кан-си-йә
вакантлы,вакантлы,ва-кант-лы
вакса,вакса,вак-са
ваксала,вәксала,вәк-са-ла
вакуум,вакум,ва-кум
вакуумла,вакумла,ва-кум-ла
вакуумметр,вакуммитыр,ва-кум-ми-тыр
вакханалия,вакханалийә,вак-ха-на-ли-йә
вакханка,вакханка,вак-хан-ка
вакцина,ваксина,вак-си-на
вакцинация,ваксинатсийа,вак-си-нат-си-йа
вал=,вал,вал
валериан,валирийан,ва-ли-ри-йан
валерьян,валирйан,ва-лир-йан
валерьянка,валирйанка,ва-лир-йан-ка
валет,валит,ва-лит
валидол,валидул,ва-ли-дул
валик,валик,ва-лик
валокордин,валакардин,ва-ла-кар-дин
валторна,валтурна,вал-тур-на
валун,валун,ва-лун
вальдшнеп,вәлдешнип,вәл-деш-нип
вальс,валес,ва-лес
вальцовка,вәлсуфка,вәл-суф-ка
вальцовкала,вәлсуфкала,вәл-суф-ка-ла
валюта,валйута,ва-лйу-та
вампир,вампир,вам-пир
ванадий,ванадий,ва-на-дий
вандал,вандал,ван-дал
ванилин,ванилин,ва-ни-лин
ваниль,ванил,ва-нил
ванна,ванны,ван-ны
вант,вант,вант
варан,варан,ва-ран
варвар,варвыр,вар-выр
варваризм,варваризым,вар-ва-ри-зым
варварла,варварла,вар-вар-ла
варенье,варинйе,ва-рин-йе
вариант,вариант,ва-ри-ант
вариатор,варийатыр,ва-ри-йа-тыр
вариацион,варйатсейун,вар-йат-се-йун
вариация,варийатсийә,ва-ри-йат-си-йә
вариациялә,варйатсейәлә,вар-йат-се-йә-лә
варикоз,варикуз,ва-ри-куз
вариконд,варикунт,ва-ри-кунт
вариокино,варйукина,вар-йу-ки-на
вариометр,варийумитыр,ва-ри-йу-ми-тыр
вариоскопия,варийаскупийә,ва-ри-йас-ку-пи-йа
вариофильм,варйуфилем,вар-йу-фи-лем
вариоэкран,варийуикран,ва-ри-йу-ик-ран
варшавалы,варшавалы,вар-ша-ва-лы
варьете,вәрйете,вәр-йе-те
варяг,варейәг,ва-ре-йәг
васита,васита,ва-си-та
вассал,вассал,вас-сал
ватерклозет,ватирклүзит,ва-тир-клү-зит
ватерлиния,ватерлинийә,ва-тер-ли-ни-йә
ватерпас,ватирпас,ва-тир-пас
ватерполо,ватирпул,ва-тир-пул
ватин,ватин,ва-тин
ватман,ватман,ват-ман
ватт=,ват,ват
ваттметр,ватмитыр,ват-ми-тыр
ваучер,ваучир,вау-чир
вафля,вафле,ваф-ле
вахмистр,вахмистыр,вах-мис-тыр
вахсей,вахсий,вах-сий
вахта,вахта,вах-та
вахтер,вахтйүр,вах-тйүр
вахтман,вахтыман,вах-ты-ман
вегетариан,вигитарийан,ви-ги-та-ри-йан
вегетатив,вигитатиф,ви-ги-та-тиф
вегетацион,вигитатсийун,ви-ги-тат-си-йун
вегетация,вигитатсейә,ви-ги-тат-се-йә
ведомость,видымыс,ви-ды-мыс
ведомство,видымыстывы,ви-ды-мыс-ты-вы
вездеход,виздихут,виз-ди-хут
вексель,вик-сел,вик-сел
вектор,виктыр,вик-тыр
великорус,виликарус,ви-ли-ка-рус
велодром,виладрум,ви-ла-друм
велокросс,виләкрус,ви-лә-крус
велорикша,виларикша,ви-ла-рик-ша
велосипед,виласипит,ви-ла-си-пит
велоспорт,виласпурт,ви-ла-спурт
велотрек,вилатрик,ви-ла-трик
вельбот,вилбут,вил-бут
вельвет,вилвит,вил-вит
вельветка,вилвитка,вил-вит-ка
вельможа,вилмужа,вил-му-жа
велюр,вилйүр,ви-лйүр
вена,вина,ви-на
венгерка,вингирка,вин-гир-ка
венгр,вингыр,вин-гыр
венгрияле,вингрийәле,вин-гри-йә-ле
венепункция,винепунексийә,ви-не-пу-нек-си-йә
венерик,винирик,ви-ни-рик
венеролог,винирулыг,ви-ни-ру-лыг
венецияле,винитсийәле,ви-нит-си-йә-ле
вензель,винзил,вин-зил
веноз,винуз,ви-нуз
вентиль,винтил,вин-тил
вентилятор,винтиләтыр,вин-ти-лә-тыр
вентиляцион,винтиләтсейун,вин-ти-ләт-се-йун
вентиляция,винтиләтсейә,вин-ти-ләт-се-йә
вентиляциялә,винтиләтсейәлә,вин-ти-ләт-се-йә-лә
вепс,випыс,ви-пыс
вепсча,випысча,ви-пыс-ча
веранда,виранды,ви-ран-ды
вербаль,вирбәл,вир-бәл
вербовка,вирбуфка,вир-буф-ка
вербовкала,вирбуфкала,вир-буф-ка-ла
вердикт,вирдикыт,вир-ди-кыт
верификация,вирификатсейә,ви-ри-фи-кат-се-йә
вермахт,вирмыхыт,вир-мы-хыт
вермишель,вирмишил,вир-ми-шил
вермут,вирмут,вир-мут
вернисаж,вирнисаж,вир-ни-саж
веронал,вирунал,ви-ру-нал
версия,вирсийә,вир-си-йә
верстак,вирыстак,ви-рыс-так
верстка,вейурыстка,ве-йу-рыст-ка
версткала,вйурысткала,вйу-рыст-ка-ла
вертикаль,виртикал,вир-ти-кал
вертлюг,виртлүг,вирт-лүг
вертодром,виртадрум,вир-та-друм
вертолет,вирталүт,вир-та-лүт
верфь,виреф,ви-реф
верховный,вирхувный,вир-хув-ный
верховой,вирхавуй,вир-ха-вуй
верхолаз,вирхалаз,вир-ха-лаз
вершок,виршүк,вир-шүк
вест,вист,вист
вестерн,вистирен,вис-ти-рен
вестибуляр,вистибуләр,вис-ти-бу-ләр
вестибюль,вистибйүл,вис-ти-бйүл
вестовой,виставуй,вис-та-вуй
ветврач,витврач,вит-врач
ветеран,витиран,ви-ти-ран
ветеринар,витиринар,ви-ти-ри-нар
ветеринария,витиринарийә,ви-ти-ри-на-ри-йә
вето,вита,ви-та
ветперсонал,витпирсанал,вит-пир-са-нал
ветпункт,витпункет,вит-пун-кет
ветсанитар,витсанитар,вит-са-ни-тар
ветфельдшер,витфилдшер,вит-филд-шир
ветчина,витчина,вит-чи-на
вече,виче,ви-че
взвод,вызвут,выз-вут
взнос,вызнус,выз-нус
виадук,вейадүк,ве-йа-дүк
вибратор,вибратыр,виб-ра-тыр
вибрацион,вибратсийун,ви-брат-си-йун
вибрация,вибратсийә,ви-брат-си-йә
вибрион,вибрейун,ви-бре-йун
виброграф,вибруграф,виб-руг-раф
виброзонд,вибразунт,виб-ра-зунт
виброметр,вибрумитыр,виб-ру-ми-тыр
виброскоп,вибраскүп,виб-рас-күп
виварий,виварий,ви-ва-рий
вивариум,виварийум,ви-ва-ри-йум
вигвам,вигвам,виг-вам
вигонь,вигун,ви-гун
видеомагнитофон,видийамагнитафун,ви-ди-йа-маг-ни-та-фун
видеосигнал,видийусигнал,ви-ди-йу-сиг-нал
видеотелефон,видийутилифун,ви-ди-йу-ти-ли-фун
видиоязма,видийуйазма,ви-ди-йу-йаз-ма
виза,виза,ви-за
визави,визави,ви-за-ви
визала,визала,ви-за-ла
византияле,византийәле,ви-зан-ти-йә-ле
визир,визир,ви-зир
визирла,визирла,ви-зир-ла
визировка,визируфка,ви-зи-руф-ка
визит,визит,ви-зит
визитка,визиткы,ви-зит-кы
визуаль,визыwәл,ви-зы-wәл
вика,вика,ви-ка
викинг,викинег,ви-ки-нег
виконт,викунт,ви-кунт
викторина,виктарина,вик-та-ри-на
виктория,виктурийә,вик-ту-ри-йә
вилка,вилка,вил-ка
вилла,вилла,вил-ла
винегрет,винигрит,ви-ниг-рит
виноград,винаграт,ви-наг-рат
винт,винт,винт
винтовка,винтуфка,вин-туф-ка
винтомоторлы,винтаматурлы,вин-та-ма-тур-лы
винчестер,винчистер,вин-чис-тер
виньетка,винйытка,вин-йыт-ка
виола,вийула,ви-йу-ла
виолончелист,вийаланчилис,вийа-лан-чи-лис
виолончель,вийаланчил,ви-йа-лан-чил
вира,вира,ви-ра
вираж,вираж,ви-раж
виражла,виражла,ви-раж-ла
виртуоз,виртыwыз,вир-ты-wыз
вирус,вирус,ви-рус
вирусолог,вирусулыг,ви-ру-су-лыг
вирусология,вирусалугийә,ви-ру-са-лу-ги-йә
виски,виски,вис-ки
вискоза,вискуза,вис-ку-за
висмут,висмут,вис-мут
виссон,виссун,вис-сун
вист,вис,вис
витамин,витамин,ви-та-мин
витаминла,витаминлы,ви-та-мин-лы
витраж,витраж,вит-раж
витрина,витрина,вит-ри-на
вице,витсе,вит-се
вицмундир,витсемундир,вит-се-мун-дир
вклад,вклат,вклат
власть,влас,влас
вобла,вубла,вуб-ла
водевиль,вадивил,ва-ди-вил
водолаз,вадалаз,ва-да-лаз
водопровод,вадапрувыт,ва-да-пру-выт
водород,вадарут,ва-да-рут
воевода,вайывуда,ва-йы-ву-да
военкомат,вайынкамат,ва-йын-ка-мат
военрук,вайынрүк,ва-йын-рүк
вожатый,важатый,ва-жа-тый
войт,вуйыт,ву-йыт
вокабула,вакабула,ва-ка-бу-ла
вокабулярий,вакабуләрий,ва-ка-бу-лә-рий
вокал,вакал,ва-кал
вокализ,вакализ,ва-ка-лиз
вокализация,вакализатсейә,ва-ка-ли-зат-се-йә
вокализм,вакализым,ва-ка-ли-зым
вокалист,вакалис,ва-ка-лис
вокаль,вакал,ва-кал
вокзал,вакзал,вак-зал
волан,валан,ва-лан
волапюк,валапйүк,ва-лап-йүк
волейбол,валийбул,ва-лий-бул
волокита,валакита,ва-ла-ки-та
волонтер,валантйүр,ва-лант-йүр
волость,вулыс,ву-лыс
вольер,вәлйер,вәл-йер
вольт,вүлт,вүлт
вольтерьян,вәлтирйан,вәл-тир-йан
вольтерьянчы,вәлтирйанчы,вал-тир-йан-чы
вольтметр,вүлтмитыр,вүлт-ми-тыр
вольфрам,вәлфрам,вәл-фрам
вольфрамит,вәлфрамит,вәл-фра-мит
волюнтаризм,валүнтаризым,ва-лүн-та-ри-зым
волюнтарист,валүнтарис,ва-лүн-та-рис
волюта,валйүта,ва-лйу-та
восстание,вастанйе,вас-тан-йе
вотум,вутым,ву-тым
вотчина,вутчина,вут-чи-на
вотяк,ватйәк,ва-тйәк
вояж,вайаж,ва-йаж
вояжер,вайажүр,ва-йа-жүр
врач,врач,врач
втулка,ыфтулка,ыф-тул-ка
вуаль,вуwәл,ву-wәл
вуальлә,вуwәллә,ву-wәл-лә
вуз,вуз,вуз
вузара,вузара,ву-за-ра
вулкан,вулкан,вул-кан
вулканизатор,вулканизатыр,вул-ка-ни-за-тыр
вулканизация,вулканизатсийә,вул-ка-ни-зат-си-йә
вулканизм,вулканизым,вул-ка-ни-зым
вулканик,вулканик,вул-ка-ник
вулканит,вулканит,вул-ка-нит
вулканлаштыр,вулканлаштыр,вул-кан-лаш-тыр
вулканолог,вулканулыг,вул-ка-ну-лыг
вулканология,вулканалугийә,вул-ка-на-лу-ги-йә
вульгализатор,вүлгализатыр,вүл-га-ли-за-тыр
вульгар,вүлгар,вүл-гар
вульгаризм,вүлгаризым,вүл-га-ри-зым
вульгарлаштыр,вүлгарлаштыр,вүл-гар-лаш-тыр
вундеркинд,вундеркинт,вун-дер-кинт
вымпел,выймпил,выйм-пил
вышка,выйшке,выйш-ке
вьетнам,вйытнам,вйыт-нам
га=,га,га
габардин,габардин,га-бар-дин
габарит,габарит,га-ба-рит
габи,габи,га-би
гавай,гавай,га-вай
гавань,гавән,га-вән
#гага,гага,га-га
гагаринит,гагаринит,га-га-ри-нит
гагарка,гагаркы,га-гар-кы
гагауз,гагаwыз,га-га-wыз
гагаузча,гагаwызча,га-га-wыз-ча
газ=,газ,газ
газгольдер,газгүлдир,газ-гүл-дир
газель,газил,га-зил
газета,гәзита,гә-зи-та
газик,газик,га-зик
газификатор,газификатыр,га-зи-фи-ка-тыр
газификация,газификатсейә,га-зи-фи-кат-се-йә
газификациялә,газификатсийәлә,гә-зи-фи-кат-си-йә-лә
газла,газла,газ-ла
газобаллон,газбаллун,газ-бал-лун
газовик,газавик,га-за-вик
газогенератор,газагиниратыр,га-за-ги-ни-ра-тыр
газокамера,газакамира,га-за-ка-ми-ра
газолин,газулин,га-зу-лин
газометр,газамитыр,га-за-ми-тыр
газон,газун,га-зун
газосварка,газасварка,га-зас-вар-ка
газосварщик,газасварчик,га-зас-вар-чик
газотрон,газатрун,га-за-трун
газоэлектросварка,газаиликтрасварка,га-за-и-лик-тра-свар-ка
газсаклагыч,газсаклагыч,газ-сак-ла-гыч
газсызла,газсызла,газ-сыз-ла
газүлчәгеч,газүлчәгеч,га-зүл-чә-геч
гайдамак,гайдамак,гай-да-мак
гайдук,гайдук,гай-дук
гайка,гайкы,гай-кы
гайморит,гаймарит,гай-ма-рит
галактик,галактик,га-лак-тик
галактика,галактика,га-лак-ти-ка
галактоза,галактузы,га-лак-ту-зы
галактометр,галактумитыр,га-лак-ту-ми-тыр
галалит,галалит,га-ла-лит
галанка,галанка,га-лан-ка
галант,галант,га-лант
галантерея,галантирийә,га-лан-ти-ри-йә
галантлы,галантлы,га-лант-лы
галера,галира,га-ли-ра
галерея,галирийә,га-ли-ри-йә
галерка,галйүрка,га-лйүр-ка
галет,галит,га-лит
галета,галита,га-ли-та
галифе,галифе,га-ли-фе
галл=,гал,гал
галлий,галлий,гал-лий
галломания,галлуманийә,гал-лу-ма-ни-йә
галлон,галлун,гал-лун
галлофобия,галлафубийә,гал-ла-фу-би-йә
галлюцинация,галлйүтсинатсийә,гәл-лйүт-си-нат-си-йә
галоген,галугин,га-лу-гин
галоидлар,галуйыдлар,га-лу-йыд-лар
галош,галуш,га-луш
галстук,галыстүк,га-лыс-тук
гальванизациялә,гәлванизатсийәлә,гәл-ва-ни-зат-си-йә-лә
гальванизм,гәлванизым,гәл-ва-ни-зым
гальваник,гәлваник,гәл-ва-ник
гальванометр,гәлванумитыр,гәл-ва-ну-ми-тыр
гальванопластика,гәлванапластика,гәл-ва-на-плас-ти-ка
гальваноскоп,гәлванаскүп,гәл-ва-нас-күп
гальванотерапия,гәлванатирапийә,гәл-ва-на-ти-ра-пи-йә
