( ru_0325 "Отец, легонько вздохнул: - Ну как хочешь, душ+а мо+я." )
( ru_0326 "Одеваясь в, прихожей, он продолжал что-то думать, с милой усмешкой вспомнил стихи Фета: Какая, холодная, осень!" )
( ru_0327 "Зимой в, ураган, отплыли, с несметной толпой прочих беженцев, из Новороссийска в Турцию, и на пути в море, мой муж умер в тиф+у." )
( ru_0329 "Если б я захотела... - Прости, так говорят только кокотки. - А кто ж я как не кокотка?" )
( ru_0330 "А куры-то, и, впрямь, не будут клевать, потому что клевать будет нечего." )
( ru_0331 "И заплакав, подошла, и уронила мне на грудь г+олову: - Боже мой, когда же это кончится!" )
( ru_0332 "Скажи же наконец ему, что ты любишь меня, что всё равно, ничто в мире, не разл+учит нас!" )
( ru_0334 "Из-под жёсткого шёлка смольных волос, разделённых на прямой пробор, и вьющимися локонами падавших на низкий лоб, поблёскивали вдоль круглой шейки, длинные, серебряные, с+ерьги." )
( ru_0335 "Вот я напишу вас Медузой, или Немезидой! - Это богиня м+ести? - Да, и очень злая." )
( ru_0336 "И вот только в каких-нибудь северных монастырях, осталась теперь эта, Русь." )
( ru_0339 "Я, сунул, ему, рубль, - он сокрушённо вздохнул, и пропустил." )
( ru_0340 "Обычно бедуины едят, хыб+ыз, - кукурузные лепёшки, - варёное пшено, с козьим молоком." )
( ru_0343 "Он всё говорил мне, что ему жалко тебя, что ты девочка бедная, что никто не возьмёт тебя замуж, без приданого." )
( ru_0344 "А в соседнем доме, перед мясной Греца, два подмастерья, вывешивали тушу кабана, - тёмная кабанья кровь, капала на асфальт." )
( ru_0349 "Но когда Фем+ель, в, восемь тридцать утр+а, выход+ил, из жил+ой половины дома, никак нельзя было заметить, что он завтракал." )
( ru_0350 "Но, от, Фемеля, никогда не пахло спиртным, его р+уки не дрожали." )
( ru_0355 "В молодости, я курил десятипф+енниговые сигары, пот+ом когда стал зарабатывать немного больше, - двадцатипф+енниговые, а затем несколько десятков лет, - шестидесятипф+енниговые." )
( ru_0359 "Так вот, оставь, в, покое молодого Ф+емеля, пусть себ+е играет в бильярд." )
( ru_0362 "Семья Кильб, - теб+е это видно невдомёк, - живёт на Мод+естг+ассе уже триста лет, вернее жил+а, - теперь никого из них не осталось." )
( ru_0364 "Ну что ж, дыши на меня, дыши мне, в лицо своей четырёхм+арковой сигарой, можешь даже прибавить ещё кредитку, - лиловую." )
( ru_0365 "Ведь чаевые, - душ+а нашей профессии. - Да, з+аугол, совершенно верно." )
( ru_0366 "Пожалуйста, распишитесь здесь, сударь, нет здесь, - будем надеяться, что ты не так глуп, и не назовёшь своё настоящее имя." )
( ru_0367 "Фем+ель, оторвал взгляд от бильярда, отложил кий, взял сигарету, закурил, посмотрел на улицу, на которую падала тень церкви Святого Северина." )
( ru_0369 "Только несколько человек, не участвовали, в этой травле: Эндерс, Дришка, Швойгель, и Х+ольтен." )
( ru_0370 "Как они только могут, думал я, как они могут есть мороженое, пить пиво, и мять в руках абрикосы, в то время как Ферди, ушёл." )
( ru_0371 "От каф+е до дома, семь, на Модестгассе, было всего полторы минуты ходу." )
( ru_0372 "Правда ли, что в воротах дома семь, пахло, типографской, краской?" )
( ru_0373 "Экипажи, уносили с собой разбитые сердц+а, и раненые д+уши." )
( ru_0374 "И Блюхер, торопится тотчас сойти, чтоб нас, от победы, к победе вест+и." )
( ru_0375 "Он, надёжный, оплот: покуда немецкие рощи растут, покуда немецкие флаги цветут, покуда немецкое слово звучит, не будет наш Гинденбург нами забыт." )
( ru_0376 "Глубоко поразило меня, только непредвиденное, хотя как раз непредвиденного, я более всего жаждал: любовь жен+ы, и смерть дочери, Иог+анны." )
( ru_0377 "Мезер, предупредительно поднёс рюмку коньяку, второму члену жюри, - сангвинику Кролю." )
( ru_0379 "Мысленно, я приносил его в жертву Отто, Эдит, том+у мальчику, и подмастерью столяра, хотя знал, что им уж+е ничто не поможет, ведь они умерли." )
( ru_0380 "Каждый раз, он не понимал, о ком, идёт, речь, забывая что фамилия Эдит, тоже, Шрелла." )
( ru_0381 "Пал под Киевом; наша плоть и кровь; откуда он взялся такой, и куда ушёл?" )
( ru_0382 "Я с удовольствием возьму сигареты, но прошу вас, считайте, что мы просто обменялись подарками, ведь мы ровесники." )
( ru_0383 "Надеюсь, в, тюрьме, было сносно? - Да, сказал Шрелла, - со мной обращались вежливо. - Если теб+е понадобятся деньги, скажи мне." )
( ru_0384 "Отсюда вам будет виден, восточный придел Святого Северина, ранний романский стиль, одиннадцатый, или двенадцатый век, основатель герцог Генрих Святой, по прозвищу Необузданный." )
( ru_0385 "Улыбнувшись старику, он вышел на улицу; дверь бесшумно качнулась, ещё несколько раз, и легла в пазы, обитые войлоком." )
( ru_0386 "Йозеф улыбнулся. - Разумеется, поскольку я связан с тобой. - Случилось что-нибудь неприятное? - Да. - Это связано с твоей работой? - Да." )
( ru_0387 "У Гр+ессигмана, дают сейчас уж+е четыре с половиной процента скидки. - Маргарин подешевел, на пять пфеннигов." )
( ru_0388 "А ведь Ферди, улыбался даже в ту минуту, когда его уводили; он был ангелом из предместья, выросшим, на навозной куче Груффельштр+ассе." )
( ru_0389 "Любезность молодой дамы, которая водила по, адресной книге своим красивым пальчиком, заметно поубавилась; в этой стране явно считалось грехом, осведомляться о, цене." )
( ru_0390 "Семь, марок, без, завтрака. - Нет спасибо, я знаю дорогу на Модестгассе, право же знаю." )
( ru_0392 "Посмотрите с какой любовью и, тщательностью, выписаны н+оги святого, Иоанна, и н+оги святого Петр+а, н+оги пожилого, и н+оги молодого мужчины; как точно воспроизведены, детали." )
( ru_0393 "Осталось всего восемь мин+ут, всего семь мин+ут, всего шесть мин+ут." )
( ru_0394 "Таким молодчикам как ты, я желаю проиграть, семь войн подряд." )
( ru_0395 "Ну а, теперь, довольно хныкать, мне наплевать, сколько войн ты проиграл." )
( ru_0396 "Ты считаешь, что честь пор+угана, если первый, встречный, чужеземец, может тебя задеть?" )
( ru_0399 "И пожалуйста, оставьте меня одну; когда такси въедет в аллею, я сама его увижу; нет спасибо, мне больше ничего не надо." )
( ru_0402 "Вчера, в Эренфельдгюртеле, неизвестный молодой, человек пытался вырвать сумочку, из рук пожилой женщины." )
( ru_0403 "Так что решайте. - Пока я ещё ничего не знаю, сказал он, - жду указаний от Клары." )
( ru_0407 "Тогда побудь здесь, пожалуйста, поставь кий на место, убери шары, и дай нам что-нибудь выпить." )
( ru_0408 "Спускаясь по служебной лестнице, мальчик всё ещё слышал плач, овечьей жрицы." )
( ru_0409 "А теперь девушки, займитесь пожалуйста, подарками и цветами; Леоноре я поручаю цветы, Рут, - поздравительные адрес+а, а Марианне, - подарки." )
( ru_0410 "Он чересчур высоко подтянул п+омочи, и из-под его св+етло коричневых брючек, выглядывали синие чулки." )
( ru_0411 "И Шарль, раздувал н+оздри, чтобы втянуть в себя, родной запах деревни, но запах, не долетал." )
( ru_0412 "Многое из того что прежде он подавлял в себ+е, теперь развернулось." )
( ru_0413 "Элоиза, вся в слезах, бросилась к мужу на шею, с мольбой, заступиться, за, неё." )
( ru_0414 "Он мог теперь когда угодно, завтракать, и обедать, уходить, и возвращаться, никому не отдавая отчёта, вытягиваться во весь рост на кровати, когда уставал." )
( ru_0415 "Пробиваясь сквозь, щели в ст+енах, солнечные лучи длинными тонкими полосками, растягивались на пол+у, ломались об углы кухонной утвари, дрожали на потолке." )
( ru_0416 "Папаша! - лепетал Шарль. - Я очень доволен, - продолжал фермер. - Девочка наверное тоже, но всё-таки надо, её, спросить." )
( ru_0417 "Эмме, хотелось венчаться в полночь, при свете факелов, но папаше Руо, эта затея, не пришлась по душ+е." )
( ru_0418 "За дверью, висели плащ с низким воротником, уздечка, и чёрная, кожаная фуражка, а в углу валялась пара штиблет, на которых уж+е успела засохнуть грязь." )
( ru_0419 "Направо дверь вела в залу, то есть в комнату, где обедали, и сидели по вечерам." )
( ru_0420 "Утром, лёжа с Эммой, в постели, он смотрел, как солнечный луч золотит пушок, на её бледно розовых щеках, полуприкрытых оборками чепца." )
( ru_0421 "Однажды она попробовала, ради умерщвления пл+оти, целый, день, ничего не есть." )
( ru_0422 "Поздн+ее, Вальтер Скотт, привил ей вкус к старине, и она начал+а бредить хижинами поселян, парадными залами, и менестрелями." )
( ru_0423 "От её дыхания, шелковистая папиросная бумага, загнувшись, приподнималась кверху, а пот+ом снова, медленно опускалась на гравюру, и уже это одно, приводило Эмму в трепет." )
( ru_0425 "Воображению иё, представились ферма, тин+истый пруд, её отец в, блузе под яблоней, и она сама, снимающая пальчиком устой, с крынок молока в, погребе." )
( ru_0427 "Жмурясь от удовольствия, она, посасывала мороженое с, мараскином, - она брала его ложечкой, с позолоченного блюдца, которое было, у неё, в левой руке." )
( ru_0428 "Она купила себ+е бювар, почтовой бумаги, конвертов, ручку, но писать было, некому." )
( ru_0429 "Когда горечь, разочарования прошла, сердце её вновь опустело, и опять потянулись дни, похожие один, на другой." )
( ru_0430 "В конце февраля, папаша Руо, в память своего выздоровления, привёз, зятю, отменную индейку, и прогостил три дня в, Тосте." )
( ru_0434 "Толкнувшись туда сюда, Шарль, наконец узнал, что в Невшат+ельском +округе, есть неплохой городок, Й+онвиль ль +Аббеи, откуда как раз на прошлой неделе выехал врач, польский эмигрант." )
( ru_0438 "Получив благоприятный ответ, Шарль решил, что если Эмма не поправится, то они переедут туда, весной." )
( ru_0439 "Здесь сходятся Нормандия, Пикардия, и Иль-де-Франс, это край п+омеси, край где говор, лишён хар+актерности, а пейзаж, - своеобразия." )
( ru_0443 "Подумайте господин, Ом+э: с утр+а они уж, наверное пятнадцать партий сыграли, и выпили восемь кувшинов сидра!" )
( ru_0444 "У отца господина Лер+е, был пудель, который пропадал двенадцать лет, и вдруг как-то вечером, когда отец шёл в город поужинать, прыгнул, ему, н+аспину." )
( ru_0445 "Ты перевоплощаешься, в действующих лиц, у тебя такое чувство, точно это твоё сердце, бьётся под их одеждой. - Верно!" )
( ru_0446 "Ле+он целый день, ждал шести часов в+ечера; когда же он вошёл в трактир, то кроме сидящего за столом Бин+э, там никого не оказалось." )
( ru_0447 "Наконец, последнее украшение этого жилища, составляла прибитая к стене, шестью сапожными гвоздями, трубящая Слава, вырезанная вероятно, из какой-нибудь, парфюмерной рекламы." )
( ru_0448 "Будьте настолько любезны, скажите лавочнику Камю, чтоб, он мне, м+ыльца отпускал, когда понадобится!" )
( ru_0449 "Это было, в одно из февральских воскресений, снежным днём." )
( ru_0450 "Вся цепь доказательств, в одно мгновение, развернулась перед Эммой, сердце у неё, запрыгало." )
( ru_0451 "Уроженец Гаскони, он впоследствии стал нормандцем, и сумел сочетать в себ+е, южное краснобайство, с, кошской хитрец+ой." )
( ru_0452 "Эмма похудела, румянец на её щеках поблёк, лицо вытянулось." )
( ru_0454 "Сквозь переплёт беседки, далеко круг+ом, было видно, какие затейливые излучины, выписывает, в лугах, река." )
( ru_0455 "За воскресной, литург+ией, она поднимала глаз+а от молитвенника, и меж сизых клуб+ов ладана, возносившихся к куполу, видела кроткий лик девы Марии." )
( ru_0456 "Он +издали, увидел на дороге кабриолет патрона; какой-то человек, в холщовом фартуке, держал лошадь, под уздцы." )
( ru_0457 "Река струилась по-прежнему, неторопливо пронося свою лёгкую зыбь, мимо скользкого берега." )
( ru_0458 "Из Бюши, прибыл отряд национальной гвардии, своей гвардии в Й+онвиле н+ебыло, и присоединился к пожарной дружине, под командой Бин+э." )
( ru_0461 "Не закончив своей мысли, Родольф заговорил о том, какая сегодня хорошая погода, и как приятно, идти по траве." )
( ru_0462 "Позади эстрады, у, входа в мэрию, между колонн, расположились дамы из общества, а простонародье, сидело на стульях, или стояло напротив эстрады." )
( ru_0463 "У него есть старая кобыла, очень неплохая, только вот колени облысели, - я уверен, что он отдаст её, за сто экю." )
( ru_0464 "Но теперь, когда эта любовь, стала для неё жизненной необходимостью, она боялась утратить, хотя бы частицу её, хоть чем-нибудь её, потревожить." )
( ru_0466 "Что же, может быть Шарля, и, впрямь, ждёт удача?" )
( ru_0467 "Она вспомнила, о, Родольфе, но взгляд её тотч+ас же, обратился к Шарлю, и она с удивлением заметила, что у него, довольно красивые зубы." )
( ru_0468 "Наконец, через три дня, Ипполит не выдержал, прибор снова пришлось снять, и результат получился, св+ерх неожиданный." )
( ru_0469 "Однако Ипполит, не мог себ+е позволить, роскошь, ходить каждый день на такой красивой ноге, и выпросил у госпожи Бовари, другую н+огу, попроще." )
( ru_0470 "Она кинулась к нему в объятия. - Ты неосторожна, - заметил он. - Ах, если б ты знал! - воскликнула Эмма." )
( ru_0471 "Наша с тобой любовь такая, что я не стыдясь, призналась бы в ней, перед лицом божьим!" )
( ru_0472 "Шарлю, она представлялась, столь же пленительной и неотразимой, как в первые дни, после женитьбы." )
( ru_0473 "А плащ, - она призадумалась, - плащ, тоже не принос+ите." )
( ru_0474 "Вы только дайте мне, адрес, портного, и предупредите его, что плащ мне скоро может, понадобиться." )
( ru_0475 "Она смотрела вокруг, и ей, хотелось, чтобы под ней, развёрзлась, земля." )
( ru_0476 "Значит, есть, же, на земле, неизречённые блаженства, и перед ними земное счастье, - прах, есть любовь превыше всякой другой, любовь непрерывная, бесконечная, неуклонно растущая!" )
( ru_0477 "Но как только свекровь уехала, Эмма, поразила Бовари своей практичностью." )
( ru_0478 "Она устремлялась, в, глубь тёмных переулков, и когда она выход+ила туда, где кончается улица, Насьон+аль, к фонтану, всё тело у неё покрывалось п+отом." )
( ru_0479 "Что-то бесконечно одинокое, было в этом щемящем звуке, как бы, издалека, доходившем, до слуха Эммы, сквозь шум деревьев, звон бубенцов, и тарахтенье пустого кузова." )
( ru_0480 "Но он никак не мог подобрать ни одной рифмы, и в конце концов, списал сонет, из, кипс+ека." )
( ru_0481 "Внезапно в, воздухе, раздался механический хрип, - это на монастырской колокольне, ударили четыре раза." )
( ru_0482 "Эмму её страсти поглощали всецело, и, о д+еньгах, она думала столько же, сколько +эрц, герцогиня." )
( ru_0483 "В тот же вечер Эмма, заставила Бовари, написать матери, чтобы она немедленно, выслала им всё, что осталось от наследства." )
( ru_0484 "Осторожно, ввёл, в, трубочку... - Лучше бы вы ввели ей пальцы в гл+отку, - заметил хирург." )
( ru_0487 "Но на Троицын день, Фелисит+е, бежала из Й+онвиля, с Теодором, захватив всё что ещё оставалось, от гардероба Эммы." )
( ru_0488 "Родольф говорил о земледелии, о скотоводстве, об удобрениях, затыкая общими фразами, все щели, в которые мог проскочить, малейший намёк." )
( ru_0489 "Через п+олтора суток, приехал по просьбе аптекаря, господин Канив+э." )
( ru_0490 "Даже дома, он не снимает своей мрачной пелерины, и не откидывает, абажура капюшона." )
( ru_0491 "Сквозь форточку, открытую в тяжёлом, плюшевом, от пыли окне кузницы, вырисовывалась часть улицы, расцвеченной в, яркие воздушные тон+а, и усеянной людьми." )
( ru_0495 "Из-за чащи свечей, кюре бормочет что-то, - нескончаемую проповедь, - благословляет, обнимает всех и каждого, отечески, и матерински." )
( ru_0496 "Она ищет любовника, но всех отпугивает её костлявое, изъеденное экземой лицо." )
( ru_0497 "Это движение на минуту приоткрывает её н+огу, округлую, как прекрасная амфора, и сквозь чёрный, прозрачный чулок, её кожа просвечивает золотистым муаром." )
( ru_0498 "Когда после стольких, дней колебания, я наконец решился, и попросил её, прийти сюда, сегодня вечером, она удивилась, и промолчала." )
( ru_0499 "Сквозь теплоту её тела, мне кажется, я ощущаю, её, мысли." )
( ru_0500 "Отныне, будь что будет, пусть идёт время, пусть з+имы сменяют лето, - она мо+я, и жизнь оправдана." )
( ru_0502 "Я думаю об, усилиях незаметных людей, о безвестных, героях, долга." )
( ru_0503 "Землистая рука, лоснится от машинного масла, а ногти грязны, и черны, как, обгоревшие, концы фитилей." )
( ru_0508 "Завидев, вдали, островерхий дом Эйдо, керосинщик ещё раз, загорается огнём патриотизма, и кричит, что в день великого реванша, сведут счёты, с этим шпионом." )
( ru_0509 "Тогда принц прицелился, и наповал, убил, медведя, в десяти шагах, в ту самую минуту, когда мишка сидел, и раскачивался вправо влево, ну точь-в-точь человек!" )
( ru_0510 "Эскадроны молодых кавалеристов, торжественно гарцевавших по мостовой, сменялись лошадьми, навьюченными тюками с фуражом, громых+авшими повозками, и фургонами." )
( ru_0511 "Рем+юс верно подметил: - Если снаряд не попал в тебя, ты и не думаешь, что где-то, он всё-таки разорвался." )
( ru_0512 "Я ведь хорошо знаю, что на земле, выгода важнее всего. - А то как же милый, - подтверждает, Рем+юс." )
( ru_0513 "Спрашивают: - Зачем же он пошёл добровольцем, этот дядя, а? - Жрать было нечего, - ответил ополченец, выражая общественное мнение." )
( ru_0514 "Он тормошил нас, подстёгивал, подталкивал, нашу цепь в тесной траншее, прижимаясь на поворотах к стене, чтобы пропустить мимо себя, свой, взвод." )
( ru_0515 "Железнодорожная н+асыпь была близко, и в сет+и проволочных заграждений, отделявших нас от полотн+а дороги, как мухи, запутались трупы." )
( ru_0516 "Все были в полном снаряжении, готовые выступить, в любую минуту; запрещено было снимать тяжёлую, гремящую цепь патронных сумок." )
( ru_0517 "Обнимешь землю, - ведь только её, и можешь, обнять!" )
( ru_0518 "Его давит, тяжесть, собственных костей и мышц, человеческий вес." )
( ru_0519 "Теперь они совсем близко, шагах в, пятидесяти, они дышат нам в лицо, эфиром." )
( ru_0520 "Мысль, не повинуется воле, она прикована к этому мертвецу, на которого давит мир, - она проникает сквозь землю, и создаёт ему форму." )
( ru_0521 "Всюду, в широком слое земл+и, - грязные, чёрные, р+уки и н+оги, застывшие жесты; страшный эскиз, барельеф из глины, вздымающийся перед глазами." )
( ru_0522 "Это, раненая лошадь, с развороченным брюхом; её кровь течет на мо+ю руку, как будто лижет её." )
( ru_0523 "Нет, это не стук, - это всё ещё сочится кровь лошади." )
( ru_0524 "Здесь, в этом тесном, как, колодезь круг+у, кончился спуск по кругам в, бешеные глубины ада, кончились медленные пытки, и неумолимая усталость, и б+ури." )
( ru_0525 "Я вновь, вижу его так ясно, как на портрете, таким каким он был, в тот далёкий, далёкий вечер." )
( ru_0526 "Вместе с человеком, исчезли все заражённые им вещи. - Теперь черёд, за тридцать шестым, - говорит санитар." )
( ru_0528 "Бронхитик, у которого ампутирована нога, демонстрирует обрубок: кожа на нём розовая, словно, у новорождённого." )
( ru_0529 "Нет, в нём нет красот+ы, это не эмблема родного угла земл+и, это варварское пёстрое пятно, которое лишь омрачает, мирный, ландшафт." )
( ru_0530 "Но перед призраком немецкого солдата, один из них пробурчал: - У, свинья!" )
( ru_0531 "И ещё я вспомнил Цюпфнера, за которого, она хотела выйти замуж." )
( ru_0534 "Позже, я взялся за Кьеркегора, весьма полезное чтение для начинающего клоуна, и это тоже было трудно, но не так утомительно." )
( ru_0535 "На первое п+одали суп, из крапивы; на второе - картофель с соусом, а на десерт, - по одному, яблоку." )
( ru_0536 "Какую-то долю секунды, я и впрямь верил, что она может переключить телефон, и соединить меня с Генри+эттой." )
( ru_0537 "Его сына я знал не так уж хорошо, но всё же лучше чем отца." )
( ru_0538 "Я помог ей принести с улицы, и развязать, кипы газет." )
( ru_0539 "Я знаю, наш, школьный учитель музыки прав, когда говорит что Моцарт - божественный, Бетховен - гениальный, Глюк - неповторимый, а Бах, - величественный." )
( ru_0541 "Я, увидел кафедральный собор, крыши старого дворца курфюрста, памятник Бетховену, маленький рынок, и Дворцовый парк." )
( ru_0542 "Я очень чувствителен, ко всяким з+апахам; бьющий в нос запах капусты, напряг до предела, мо+ю вегетативную, нервную систему." )
( ru_0543 "Когда эту шатию, возводят в ранг художников, происходят пренеприятные, недоразумения." )
( ru_0544 "Её как будто подменили, она была очень ласковая, и, пожалуй даже весёлая." )
( ru_0545 "И что для вашего католического общества, он, - тяжёлая артиллерия. - Да нет же, - он и впрямь рассмеялся. - Нет." )
( ru_0546 "Утомительное занятие. - Прости меня, сказал я, убедившись что приступ зевоты на время прошёл. - Ну и что говорит Геннельхольм?" )
( ru_0550 "Отец, действительно натерпелся страху, побледнел как полотно, и сразу постарел." )
( ru_0552 "В церковь, ходили одни старухи, не считая меня, и Марии." )
( ru_0556 "Эдгар так и не смог, до конца, простить мне эту поездку на такси." )
( ru_0558 "Отец был так потрясён, что я испугался, как бы он не, счёл, после этого, бестактным, вновь завести разговор о д+еньгах." )
( ru_0559 "Отец сердито махнул рукой, и сказал ворчливо: - Перестань!" )
( ru_0560 "Его считают негодяем, и, интриганом, но к Х+ериберту он и впрямь питает слабость." )
( ru_0562 "Я открыл в, ванной, белый стенной шкафчик, и тут же спохватился." )
( ru_0563 "Тогда мне придётся сделать себ+е карьеру на телевидении, вновь войти в славу, и церковь будет смотреть на нас, сквозь пальцы." )
( ru_0564 "Пьяный паренёк, загримированный под Фиделя Кастро, пристал ко мне, но я благополучно ускользнул." )
( ru_0565 "Ведь приметы хитрости, - не только предусмотрительность, и расчётливость, но и, осторожность." )
( ru_0567 "Да, некая графиня де Карлейл, и вправду украла на бал+у алмазные подвески у герцога, Б+екингэма." )
( ru_0569 "Просадив всю мелочь, та протянула Зизи, купюру для размена. - Теперь я работаю, на Варо Борху." )
( ru_0570 "Она о чём-то, раздумывала. - Странно сказала она наконец. - Мне трудно поверить, что Энр+ике, пр+одал автограф Дюма." )
( ru_0571 "Скажу больше: я инстинктивно, не доверяю людям, покладистым, экзальтированным, и услужливым." )
( ru_0572 "Именно теперь, хозяину кабинета, подобало предложить гостю, чего-нибудь выпить, но такого н+ебыло у него в заводе." )
( ru_0573 "Ему пришлось бежать из Парижа, но причина была отнюдь не политической, как у его друга Викт+ора Гюго, - он скрывался от кредиторов." )
( ru_0574 "В конце коридора, он через гуляющую туда сюда дверь, шагнул в тамбур, куда задувал сильный ветер." )
( ru_0575 "И как нарочно, самую мо+ю любимую, вот: Эней с, Сивиллой спускаются в ад." )
( ru_0576 "Беседа их протекала под ор, включённого на полную мощь телевизора, истошные крики детишек, и жаркие споры взрослых." )
( ru_0577 "Страницы сгорели практически целиком; он увидел всего лишь, опалённые кусочки, иногда, с фрагментами текста." )
( ru_0579 "И вдруг, бег их, превратился в падение, - они всё падали, падали, и никак не могли достичь земл+и, будто это была замедленная съёмка агонии." )
( ru_0580 "И действительно, маркиз де Ружвиль, покончил с собой, из-за какой-то любовной истории." )
( ru_0581 "Корсо, нажал на кнопку дистанционного управления, и экран погас." )
( ru_0582 "Красавец, офицер, превратился в развалину, ведь геройские раны, неизбежно оставляют на себ+е уродливые шрамы, а победы его забылись, и никого больше не интересуют." )
( ru_0584 "Этот кто-то, кем бы он там н+ибыл; несомненно, считал себя очень хитрым." )
( ru_0585 "Подпись под фотографией, сообщала, что это, - личный астролог фюрера, и что рядом с ним, - его помощница, знаменитая фройляйн, Фрида Вендер." )
( ru_0586 "Теперь его внимание, было сосредоточено только на книге: тип бумаги, чёткость оттиска на гравюрах, погрешности, и ошибки." )
( ru_0587 "Он прошёл ещё немного, до улицы Ген+его, и собирался через Пон Неф, двинуться к, Лувру." )
( ru_0589 "Пот+ом, она как-то особенно, нежно, поцеловала его, и протянула своевольную руку, чтобы помочь делу." )
( ru_0590 "Зверь, который высматривает хоть какую-нибудь щёлочку, чтобы вырваться из западни. - Осторожно, - предупредил Ла Понте. - Она что-то замышляет." )
( ru_0592 "Его великая любовь, - галантерейщица, с не очень изящными ножками, которая служит кастеляншей у королевы." )
( ru_0593 "К той информации, которую предлагает ему автор, он непременно добавляет свою, собственную." )
( ru_0594 "Однако чем старый хрыч, перед вами провинился? - Сейчас расскажу." )
( ru_0595 "Просто есть такой тип женщин, - их уважаешь, ими восхищаешься, перед ними благоговеешь, но, +издали." )
( ru_0596 "Если вещь пропадёт, как бы искусно, вы, с вашей сообщницей ни заметали следы, я, её непременно найду, и превращу вас, в отбивную." )
( ru_0597 "Гасси, вдруг стал похож на озадаченного палтуса. - Гасси сказал я, - выпей бренди, и приготовься слушать." )
( ru_0598 "Я, похолодел от ужаса. - Ты что же хочешь бежать? - Конечно, я хочу бежать." )
( ru_0599 "Без сомнения, объяснить это нетрудно: мы катались в направлении, норд, норд, ост, а он - в направлении, зюйд, зюйд, вест, потому и встретились примерно, на середине диагонали." )
( ru_0607 "Спроси он меня, что именно я знаю о, Юлейлии, он загнал бы меня в +угол, но он не спросил." )
( ru_0608 "Мак-Наббс, оказался прав: термометр, опущенный в закипевшую воду, показал всего лишь, восемьдесят семь градусов." )
( ru_0609 "Конечно, от подобных высказываний, оторопь берёт, однако, о вкусах не спорят." )
( ru_0610 "Землетрясение прекратилось, и подземные силы проявляли видимо, свою разрушительную работу где-то дальше, ибо цепь Кордильер, всегда в каком-нибудь месте, подвержена колебаниям, или сотрясениям почвы." )
( ru_0611 "Перебраться через такую горную цепь людям, перевалившим через Анды, казалось делом лёгким." )
( ru_0612 "Население +округа Тандиль, состоит приблизительно из четырёх, тысяч, жителей." )
( ru_0613 "Около полудня, путешественники перевалили через горную цепь Тандиль, и очутились на обширных равнинах, полого спускающихся к океану." )
( ru_0614 "Среди этого огня, невозможно было определить, какая именно электрическая искра, вызывает эти раскаты грома, которые, перекатываясь, уходили в, бесконечную, глубь, неба." )
( ru_0615 "Само собой разумеется, что пассажиры и второй день, использовали, для экскурсии, в глубь, +острова." )
( ru_0616 "Итак, его попросили, немедленно начать рассказ. - Мнемоз+ина! - воскликнул учёный. - Богиня памяти, праматерь целомудренных муз, вдохнови твоего верного, и горячего почитателя!" )
( ru_0617 "Длинная цепь гор, параллельная восточному побережью, казалось преграждала доступ внутрь стран+ы." )
( ru_0618 "Он, напряжённо, вглядывался в глубь туманов, скопившихся на севере горизонта." )
( ru_0619 "Когда он пришёл в себя, то был уже в плен+у у туземцев, которые увели его, в глубь материка." )
( ru_0620 "Местность становилась чудесной: её пастбища восхитили, и обогатили бы любого скваттера; эвкалипты вздымали здесь свои вершины, на огромную высоту." )
( ru_0621 "Кроме того, я не думаю, чтобы тридцать злоумышленников, могли испугать восемь хорошо вооружённых, и смелых людей." )
( ru_0622 "Как видим англичане, овладев страной, призвали на помощь колонизации, убийство." )
( ru_0623 "+Айртон, подгонял бык+ов, и те, сделав, в этот день, переход в тридцать пять миль, несколько уст+али." )
( ru_0626 "Раз десять, Гленарван, возвращался на берег Сн+оуи, придумывая какой-нибудь смелый, способ, переправы." )
( ru_0627 "Но, не нашли, ни малейших признаков того, что дало бы основание, вновь начать поиски, в этих местах." )
( ru_0628 "Однажды на море разыгралась б+уря, во время которой шлюпка, перевозившая больных матросов с корабля Сюрвиля, была выброшена на берег бухты Рефюж." )
( ru_0633 "Ему на помощь, была послана шлюпка, которая и, доставила, его на судно." )
( ru_0634 "В хижине Такури, нашли человеческий череп, который недавно был сварен." )
( ru_0635 "Слабая зыбь, пробег+ала по морю, и в+олны океана сливались, с неподвижными тучами." )
( ru_0636 "Когда землемеры, явились вымерять, проданный участок, то вождь, Кинги, заявил протест." )
( ru_0637 "У+иткомб, и Г+овит, стояли во главе двух самостоятельных, экспедиций, на острове Те-Вахи, Пунаму." )
( ru_0638 "Поэтому пересекая равнину, где горная цепь, Хакарихат+оа, переходит в холмы, маленькому отряду, пришлось преодолеть множество препятствий." )
( ru_0640 "При звуке выстрела, множество туземцев, в+ысыпали из хижин, и, мгновенно заполнили площадь." )
( ru_0641 "Кай-К+уму, вышел из своего жилища, и окружённый, главными вождями племени, подн+ялся на земляную н+асыпь, в несколько футов вышины, находившуюся посредине крепости." )
( ru_0643 "Капли, дымящейся крови, покрывали чудовищ гостей, и вся эта отвратительная орда, обливаясь кровавыми брызгами, урчала." )
( ru_0644 "Услышав какие-то звуки, на площади, перед хижиной, он вернулся в храм, приподнял циновку, и стал наблюдать за маорийцами." )
( ru_0645 "Через пять минут, беглецы, благополучно выбравшись из храма, покинули своё вр+еменное убежище, и сторонясь заселённых берегов озера, пошли узкими тропами, в самую глубь, гор." )
